,Epoch,Mixup Layers,Train Loss,Train Accuracy,Validation Loss,Validation Accuracy
0,0,"[8, 6, 2, 1, 1, 1, 4, 0, 1, 4, 3, 1, 8, 0, 3, 6, 4, 9, 0, 8]",0.4661855220794678,10.079999268054962,0.46614995002746584,10.068000108003616
1,1,"[8, 1, 4, 4, 7, 8, 2, 1, 7, 2, 3, 8, 9, 2, 7, 4, 2, 9, 9, 1]",0.4816929817199707,10.860000550746918,0.48140673637390136,11.108000576496124
2,2,"[2, 6, 8, 1, 7, 4, 3, 3, 3, 1, 7, 6, 8, 6, 8, 1, 1, 4, 0, 2]",0.46027431488037107,18.26000064611435,0.4611232757568359,18.015998601913452
3,3,"[7, 0, 1, 8, 1, 2, 0, 3, 4, 0, 6, 8, 6, 2, 8, 4, 8, 7, 7, 8]",0.4513741970062256,28.679999709129333,0.4532593250274658,27.86400020122528
4,4,"[3, 2, 2, 4, 0, 2, 7, 2, 3, 3, 1, 9, 0, 0, 7, 8, 8, 0, 6, 7]",0.4147860050201416,33.160001039505005,0.41676888465881345,32.523998618125916
5,5,"[9, 0, 3, 4, 9, 8, 1, 1, 6, 0, 2, 9, 1, 3, 9, 2, 1, 6, 0, 4]",0.4105384826660156,32.85999894142151,0.4137486457824707,31.78800344467163
6,6,"[0, 6, 4, 1, 0, 3, 0, 3, 3, 8, 1, 9, 3, 2, 0, 7, 7, 1, 3, 2]",0.4328486442565918,27.899998426437378,0.43473038673400877,27.239999175071716
7,7,"[4, 2, 8, 1, 1, 1, 1, 3, 0, 4, 4, 2, 9, 7, 2, 7, 4, 9, 3, 1]",0.43837790489196776,24.560001492500305,0.43950819969177246,24.223999679088593
8,8,"[1, 9, 3, 7, 2, 9, 4, 9, 0, 3, 9, 3, 0, 1, 6, 2, 8, 7, 0, 2]",0.4156310558319092,30.500000715255737,0.41915068626403806,29.583999514579773
9,9,"[2, 0, 7, 1, 0, 4, 9, 7, 8, 6, 3, 0, 2, 2, 3, 0, 2, 8, 3, 2]",0.38249797821044923,38.64000141620636,0.38722076416015627,37.15600073337555
10,10,"[0, 7, 3, 4, 7, 0, 3, 2, 7, 2, 9, 7, 3, 6, 0, 1, 8, 1, 7, 0]",0.41109380722045896,28.759998083114624,0.41428141593933104,28.120002150535583
11,11,"[2, 7, 6, 1, 1, 8, 6, 2, 8, 3, 6, 3, 3, 2, 3, 6, 7, 6, 0, 4]",0.38290531635284425,29.580000042915344,0.38763883113861086,28.944000601768494
12,12,"[6, 4, 4, 2, 0, 2, 7, 4, 7, 0, 3, 9, 8, 0, 4, 8, 1, 9, 4, 4]",0.38335413932800294,26.70000195503235,0.3891758918762207,25.71200132369995
13,13,"[2, 6, 6, 0, 4, 3, 4, 1, 6, 0, 7, 6, 7, 2, 6, 9, 7, 9, 2, 6]",0.35374481678009034,36.12000048160553,0.3595228910446167,35.11999845504761
14,14,"[8, 0, 0, 2, 9, 0, 1, 0, 3, 2, 3, 7, 7, 2, 9, 6, 4, 3, 8, 8]",0.34980788230896,33.799999952316284,0.3555529832839966,32.9800009727478
15,15,"[9, 9, 7, 2, 2, 7, 6, 1, 8, 3, 1, 1, 2, 9, 0, 9, 3, 1, 4, 3]",0.412811803817749,27.500000596046448,0.41631264686584474,26.58800184726715
