,Epoch,Mixup Layers,Train Loss,Train Accuracy,Validation Loss,Validation Accuracy
0,0,"[8, 0, 9, 9, 9, 8, 2, 2, 3, 1, 3, 2, 9, 3, 6, 8, 1, 4, 4, 4]",0.46522793769836424,10.240000486373901,0.4652419090270996,10.171999782323837
1,1,"[3, 4, 1, 8, 6, 6, 1, 8, 9, 8, 6, 2, 0, 0, 3, 6, 2, 1, 1, 2]",0.48218159675598143,13.539999723434448,0.48247108459472654,13.255999982357025
2,2,"[9, 3, 3, 8, 0, 3, 3, 3, 4, 8, 3, 8, 0, 4, 3, 6, 3, 6, 4, 8]",0.44192657470703123,17.420001327991486,0.4447506904602051,17.388001084327698
3,3,"[0, 8, 1, 6, 4, 7, 4, 4, 3, 2, 6, 3, 0, 2, 8, 0, 3, 9, 4, 9]",0.43780946731567383,17.340001463890076,0.4397169589996338,17.023999989032745
4,4,"[8, 8, 9, 8, 7, 6, 4, 8, 7, 8, 1, 7, 0, 7, 0, 2, 7, 7, 0, 9]",0.4205674171447754,25.280001759529114,0.42366833686828614,24.671998620033264
5,5,"[8, 0, 4, 4, 4, 9, 4, 6, 8, 1, 0, 0, 2, 6, 1, 6, 4, 1, 6, 9]",0.402741527557373,33.480000495910645,0.4062961101531982,32.7599972486496
6,6,"[7, 2, 7, 6, 3, 2, 9, 1, 8, 0, 7, 7, 0, 4, 6, 0, 0, 3, 4, 3]",0.421187686920166,22.619998455047607,0.4245788097381592,22.147998213768005
7,7,"[0, 7, 0, 8, 1, 3, 3, 7, 7, 9, 4, 7, 6, 4, 9, 6, 8, 0, 3, 6]",0.39336910247802737,32.46000111103058,0.39806928634643557,31.628000736236572
8,8,"[3, 8, 7, 2, 3, 1, 4, 1, 9, 2, 1, 1, 9, 3, 6, 9, 0, 7, 8, 8]",0.40004897117614746,21.779999136924744,0.40466651916503904,21.264000236988068
9,9,"[9, 0, 8, 8, 3, 7, 4, 2, 3, 9, 4, 0, 0, 4, 0, 8, 4, 4, 8, 3]",0.38163065910339355,34.90000069141388,0.38648571968078616,33.991995453834534
10,10,"[0, 7, 1, 3, 1, 9, 0, 7, 6, 1, 0, 7, 9, 2, 4, 3, 3, 2, 7, 3]",0.4066512107849121,36.37999892234802,0.4107693672180176,35.52800416946411
11,11,"[8, 3, 0, 0, 2, 1, 0, 7, 7, 1, 6, 4, 7, 6, 6, 6, 9, 2, 6, 3]",0.3929492950439453,35.86000204086304,0.39697585105895994,35.24399697780609
