,Epoch,Mixup Layers,Train Loss,Train Accuracy,Validation Loss,Validation Accuracy
0,0,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",0.46481170654296877,10.240000486373901,0.46483869552612306,10.183999687433243
1,1,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",0.4785912990570068,10.239998996257782,0.47928285598754883,10.236000269651413
2,2,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",0.4342038631439209,20.46000063419342,0.437360954284668,19.839997589588165
3,3,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",0.399821400642395,36.879998445510864,0.40489902496337893,35.416004061698914
4,4,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",0.412796688079834,17.680001258850098,0.41625776290893557,17.41199940443039
5,5,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",0.3948564052581787,36.079999804496765,0.3997671127319336,35.03200113773346
6,6,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",0.3864917278289795,31.800001859664917,0.3907236337661743,30.91599941253662
7,7,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",0.39280612468719484,35.179999470710754,0.39719414710998535,34.16399657726288
8,8,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",0.3960119724273682,41.31999611854553,0.3999292850494385,40.21599888801575
9,9,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",0.35410122871398925,40.59999883174896,0.35988330841064453,39.64399993419647
10,10,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",0.35745322704315186,46.38000130653381,0.3634799480438232,44.863998889923096
11,11,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",0.39594433307647703,37.63999938964844,0.4007599353790283,36.531996726989746
12,12,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",0.39933674335479735,31.539997458457947,0.40386333465576174,30.560001730918884
13,13,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",0.3875147342681885,38.32000195980072,0.39218854904174805,37.04800307750702
14,14,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",0.3472590923309326,45.3000009059906,0.35359964370727537,43.81200075149536
15,15,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",0.3636857271194458,39.84000086784363,0.36927731037139894,38.784000277519226
16,16,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",0.34834091663360595,54.93999719619751,0.3540327072143555,53.084003925323486
17,17,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",0.39603366851806643,37.18000054359436,0.39996631145477296,36.09999716281891
18,18,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",0.3658448696136475,42.9999977350235,0.37112085819244384,41.568002104759216
19,19,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",0.3592750072479248,51.48000121116638,0.364300537109375,49.86399710178375
20,20,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",0.3998390197753906,42.08000302314758,0.40328249931335447,41.019999980926514
21,21,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",0.3720222473144531,41.880002617836,0.37767510414123534,40.45200049877167
22,22,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",0.34905238151550294,51.58000588417053,0.35610620975494384,49.935996532440186
23,23,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",0.3619008302688599,48.29999804496765,0.36750454902648927,46.95200324058533
24,24,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",0.34999794960021974,49.34000074863434,0.35634522438049315,47.839999198913574
25,25,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",0.3522748231887817,48.62000048160553,0.3585562229156494,47.071999311447144
26,26,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",0.3562998533248901,44.120001792907715,0.362284779548645,42.70399808883667
27,27,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",0.38776774406433107,50.42000412940979,0.3918834447860718,48.472005128860474
28,28,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",0.36733360290527345,53.42000126838684,0.3723257064819336,51.64400339126587
29,29,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",0.3428318738937378,49.70000386238098,0.3491921901702881,48.09999763965607
30,30,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",0.36074366569519045,52.97999978065491,0.3665465354919434,50.95199942588806
31,31,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",0.3263007640838623,55.900001525878906,0.33324718475341797,54.339998960494995
32,32,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",0.3522022247314453,53.780001401901245,0.35782561302185056,52.14400291442871
33,33,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",0.35473644733428955,52.81999707221985,0.3596948623657227,51.18400454521179
34,34,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",0.35877342224121095,50.61999559402466,0.3641458511352539,48.79600405693054
35,35,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",0.3440284252166748,52.27999687194824,0.3502671718597412,50.76799988746643
36,36,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",0.37211050987243655,42.30000078678131,0.3761436462402344,41.127997636795044
37,37,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",0.37121632099151614,48.019999265670776,0.3754058122634888,46.43599987030029
38,38,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",0.3628396987915039,49.63999688625336,0.3676490783691406,48.01999628543854
39,39,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",0.35827198028564455,45.24000287055969,0.36292667388916017,43.987998366355896
40,40,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",0.3568308353424072,48.3599990606308,0.3618718862533569,46.876004338264465
41,41,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",0.3503783464431763,51.52000188827515,0.35617890357971194,49.95200037956238
42,42,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",0.32768127918243406,53.00000309944153,0.3346058130264282,51.54799818992615
43,43,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",0.3279297351837158,51.03999376296997,0.3344634771347046,49.44000244140625
44,44,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",0.35171008110046387,40.39999842643738,0.3571416616439819,39.315998554229736
45,45,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",0.3421775817871094,52.820003032684326,0.348726749420166,50.860005617141724
46,46,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",0.3228125810623169,53.8599967956543,0.3303011178970337,52.14800238609314
47,47,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",0.3209854602813721,52.34000086784363,0.328123140335083,50.655996799468994
48,48,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",0.3419701814651489,55.50000071525574,0.34783430099487306,53.60000133514404
49,49,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",0.33725025653839114,54.28000092506409,0.34358839988708495,52.22400426864624
50,50,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",0.3599292755126953,50.1800000667572,0.3648545265197754,48.57200384140015
51,51,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",0.38041958808898924,53.49999666213989,0.38453195095062254,51.85199975967407
52,52,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",0.38261425495147705,45.89999616146088,0.3865476369857788,44.46000158786774
53,53,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",0.3897162675857544,47.24000096321106,0.3930492877960205,45.70399820804596
54,54,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",0.3551607847213745,53.620004653930664,0.3607375144958496,51.924002170562744
55,55,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",0.35025131702423096,49.000000953674316,0.3555663824081421,47.79199957847595
56,56,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",0.35617523193359374,46.859997510910034,0.36082019805908205,45.59999704360962
57,57,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",0.3478221893310547,52.70000100135803,0.3526691675186157,51.2719988822937
58,58,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",0.35526490211486816,50.77999830245972,0.36015188694000244,49.15600121021271
59,59,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",0.3496973514556885,52.93999910354614,0.354829216003418,51.3759970664978
60,60,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",0.37733750343322753,57.92000889778137,0.38111417293548583,56.1479926109314
61,61,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",0.3643792629241943,59.2199981212616,0.36941938400268554,57.11600184440613
62,62,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",0.36209521293640134,48.62000346183777,0.3670041561126709,46.84000015258789
63,63,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",0.3781894207000732,43.08000206947327,0.38234059810638427,41.307997703552246
64,64,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",0.3508980512619019,52.99999713897705,0.35651569366455077,51.22399926185608
65,65,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",0.365198016166687,48.59999716281891,0.3697410821914673,47.11199998855591
66,66,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",0.3628730058670044,53.019994497299194,0.36790878772735597,51.20000243186951
67,67,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",0.32923235893249514,54.57999110221863,0.33594701290130613,52.85999774932861
68,68,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",0.31804118156433103,54.08000349998474,0.32528641223907473,52.376002073287964
69,69,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",0.33419525623321533,49.83999729156494,0.34021739959716796,48.339998722076416
70,70,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",0.32754738330841066,55.07999658584595,0.33394360542297363,53.487998247146606
71,71,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",0.32553627490997317,53.000009059906006,0.3324629783630371,51.2160062789917
72,72,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",0.3083572626113892,54.93999719619751,0.3157422780990601,53.15600037574768
73,73,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",0.3399791240692139,53.32000255584717,0.3456496953964233,51.62000060081482
74,74,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",0.318085765838623,54.99999523162842,0.3247128248214722,53.384000062942505
75,75,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",0.3137102842330933,55.080002546310425,0.32063820362091067,53.34399938583374
76,76,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",0.35710365772247316,52.38000154495239,0.3618727922439575,51.06399655342102
77,77,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",0.3547765016555786,54.01999354362488,0.35980246067047117,52.28400230407715
78,78,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",0.34624061584472654,53.82000207901001,0.35195183753967285,52.31199860572815
79,79,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",0.37459399700164797,46.59999907016754,0.37860856056213377,45.663997530937195
