,Epoch,Mixup Layers,Train Loss,Train Accuracy,Validation Loss,Validation Accuracy
0,0,"[4, 3, 8, 1, 0, 8, 8, 6, 8, 8, 0, 7, 4, 1, 3, 3, 0, 6, 9, 7]",0.46598639488220217,9.919999539852142,0.46593728065490725,9.943999350070953
1,1,"[4, 0, 1, 7, 7, 6, 1, 2, 7, 1, 2, 9, 6, 3, 6, 3, 2, 3, 8, 4]",0.4741450309753418,14.839999377727509,0.47468414306640627,14.628000557422638
2,2,"[0, 4, 4, 7, 8, 0, 2, 3, 8, 6, 0, 6, 2, 1, 7, 3, 0, 4, 8, 7]",0.4177077770233154,27.420002222061157,0.42152915000915525,26.69599950313568
3,3,"[9, 0, 9, 7, 4, 4, 9, 6, 4, 3, 0, 1, 4, 0, 7, 4, 8, 7, 1, 4]",0.3577394485473633,51.340001821517944,0.3630556344985962,49.8879998922348
4,4,"[3, 4, 3, 4, 1, 3, 9, 0, 1, 7, 9, 9, 8, 4, 7, 4, 4, 7, 4, 9]",0.3192409038543701,52.719998359680176,0.32683064937591555,51.32799744606018
5,5,"[7, 9, 0, 0, 3, 6, 1, 4, 2, 3, 0, 8, 2, 3, 3, 1, 7, 4, 4, 0]",0.3460009813308716,49.70000386238098,0.35181407928466796,48.33599925041199
6,6,"[0, 2, 0, 6, 3, 4, 7, 6, 6, 0, 9, 6, 2, 0, 1, 2, 4, 1, 6, 3]",0.3183222770690918,59.18000340461731,0.3248434066772461,57.53999948501587
7,7,"[9, 3, 7, 6, 7, 6, 4, 3, 9, 9, 9, 3, 2, 8, 1, 9, 0, 1, 0, 7]",0.34792866706848147,51.499998569488525,0.3535813808441162,50.23599863052368
8,8,"[1, 9, 7, 4, 9, 4, 8, 7, 2, 0, 9, 6, 7, 7, 6, 1, 3, 7, 2, 0]",0.32859177589416505,54.58000302314758,0.33569281101226806,52.5160014629364
9,9,"[2, 3, 1, 4, 2, 3, 1, 8, 6, 3, 1, 9, 2, 4, 2, 7, 7, 0, 8, 0]",0.32147457599639895,50.69999694824219,0.32765238285064696,49.23599660396576
10,10,"[0, 4, 3, 0, 7, 1, 8, 6, 4, 1, 8, 8, 9, 9, 9, 4, 2, 4, 7, 4]",0.32693657875061033,57.51999616622925,0.3329681158065796,55.823999643325806
11,11,"[3, 4, 9, 0, 1, 9, 3, 2, 1, 4, 2, 3, 3, 3, 4, 9, 4, 4, 2, 4]",0.31154470443725585,52.0799994468689,0.3180973768234253,50.85600018501282
12,12,"[3, 1, 4, 7, 1, 8, 2, 9, 9, 3, 3, 0, 2, 2, 4, 3, 0, 6, 6, 1]",0.31122052669525146,55.219995975494385,0.31757259368896484,53.95599603652954
13,13,"[0, 7, 2, 7, 4, 8, 0, 2, 8, 7, 1, 9, 6, 7, 0, 7, 4, 8, 2, 2]",0.32103126049041747,58.740001916885376,0.3279709815979004,56.89600110054016
14,14,"[4, 4, 2, 7, 0, 8, 9, 3, 7, 4, 6, 0, 7, 3, 4, 0, 1, 2, 9, 3]",0.3193605899810791,57.82000422477722,0.3252687692642212,56.25200271606445
15,15,"[7, 8, 3, 0, 8, 6, 2, 9, 9, 0, 9, 8, 7, 0, 6, 2, 1, 8, 0, 3]",0.29917221069335936,55.39999604225159,0.3059375286102295,54.100000858306885
16,16,"[4, 4, 0, 9, 4, 3, 4, 8, 4, 7, 4, 6, 9, 6, 3, 7, 7, 8, 8, 6]",0.3307106733322144,55.78000545501709,0.337409520149231,53.82800102233887
17,17,"[1, 0, 8, 3, 6, 8, 8, 9, 4, 1, 1, 7, 9, 4, 8, 8, 0, 4, 2, 1]",0.2904780387878418,61.11999750137329,0.2982184648513794,59.411996603012085
18,18,"[4, 9, 9, 7, 9, 2, 8, 6, 9, 9, 0, 2, 0, 3, 6, 1, 7, 1, 8, 4]",0.3095682144165039,56.58000111579895,0.3162344694137573,55.25599718093872
19,19,"[3, 3, 0, 9, 8, 6, 2, 4, 8, 7, 9, 1, 9, 6, 1, 2, 9, 9, 6, 8]",0.3006512403488159,54.34001088142395,0.3084134817123413,52.46400237083435
20,20,"[2, 0, 6, 0, 8, 6, 7, 0, 7, 8, 8, 7, 3, 6, 2, 6, 6, 8, 1, 0]",0.30625267028808595,56.18000030517578,0.31319053173065187,54.09200191497803
21,21,"[9, 4, 3, 9, 9, 2, 2, 7, 8, 3, 4, 8, 0, 1, 2, 8, 0, 0, 2, 2]",0.31613926887512206,61.12000346183777,0.322799825668335,58.84400010108948
22,22,"[3, 1, 2, 8, 1, 6, 3, 2, 7, 3, 4, 4, 7, 0, 8, 9, 4, 9, 4, 4]",0.30307788848876954,53.4000039100647,0.31016266345977783,52.164000272750854
23,23,"[4, 2, 1, 7, 6, 6, 0, 4, 7, 8, 9, 0, 0, 4, 8, 9, 9, 2, 1, 4]",0.28250603675842284,50.4599928855896,0.2897775650024414,49.31600093841553
