,Epoch,Mixup Layers,Train Loss,Train Accuracy,Validation Loss,Validation Accuracy
0,0,"[6, 7, 8, 4, 2, 1, 3, 7, 2, 1, 4, 3, 7, 3, 1, 1, 8, 0, 2, 7]",0.46404709815979006,10.080000013113022,0.4640316963195801,10.076000541448593
1,1,"[2, 6, 8, 0, 0, 4, 9, 0, 4, 9, 9, 8, 1, 6, 9, 6, 8, 6, 7, 1]",0.48585829734802244,9.920000284910202,0.4858788013458252,9.92400050163269
2,2,"[8, 3, 3, 0, 1, 9, 4, 4, 6, 1, 6, 6, 2, 2, 0, 1, 2, 4, 3, 2]",0.4526407241821289,13.099999725818634,0.45503554344177244,13.172000646591187
3,3,"[3, 9, 0, 4, 7, 7, 8, 6, 6, 7, 6, 0, 8, 1, 2, 7, 3, 0, 9, 1]",0.43039541244506835,11.840000003576279,0.43319287300109866,11.639999598264694
4,4,"[2, 7, 9, 7, 2, 2, 6, 4, 3, 9, 7, 1, 1, 6, 6, 9, 1, 7, 4, 0]",0.40889458656311034,27.51999795436859,0.4129140853881836,26.99199914932251
5,5,"[9, 2, 3, 1, 6, 7, 6, 7, 1, 2, 7, 7, 3, 6, 1, 4, 7, 4, 2, 1]",0.36680312156677247,41.82000160217285,0.3733319044113159,39.97200131416321
6,6,"[1, 0, 8, 8, 1, 1, 3, 9, 9, 2, 2, 2, 4, 3, 3, 3, 6, 9, 0, 1]",0.36889121532440183,30.800002813339233,0.3745137691497803,30.035999417304993
7,7,"[2, 7, 4, 1, 0, 1, 8, 1, 7, 7, 4, 7, 6, 9, 3, 9, 7, 7, 7, 0]",0.3886407852172852,33.92000198364258,0.39374871253967286,32.84800052642822
8,8,"[7, 8, 6, 1, 2, 2, 7, 2, 3, 1, 8, 8, 6, 8, 3, 4, 4, 3, 1, 8]",0.37435526847839357,30.3600013256073,0.3791396379470825,29.423999786376953
9,9,"[4, 4, 4, 4, 3, 8, 9, 2, 9, 0, 2, 3, 4, 9, 4, 0, 3, 1, 9, 9]",0.3772750377655029,31.55999779701233,0.38243799209594725,30.62399923801422
10,10,"[9, 8, 9, 4, 3, 4, 6, 8, 2, 6, 0, 1, 9, 4, 2, 4, 0, 9, 9, 4]",0.34289500713348386,41.89999997615814,0.3501000165939331,41.08799993991852
11,11,"[4, 6, 2, 7, 2, 4, 4, 0, 2, 2, 1, 3, 7, 1, 8, 9, 1, 4, 8, 1]",0.33960709571838377,46.07999920845032,0.3465327262878418,45.02800107002258
12,12,"[3, 6, 2, 1, 8, 7, 6, 1, 2, 7, 3, 3, 6, 1, 4, 2, 6, 7, 1, 3]",0.3274357557296753,46.699994802474976,0.33509957790374756,45.52399814128876
13,13,"[7, 2, 1, 2, 6, 8, 9, 4, 8, 9, 2, 9, 6, 9, 4, 3, 9, 4, 0, 9]",0.3214263439178467,53.03999185562134,0.3288768529891968,51.663994789123535
14,14,"[7, 1, 9, 0, 7, 9, 0, 9, 8, 2, 6, 6, 8, 9, 7, 3, 9, 0, 3, 3]",0.3566670179367065,34.82000231742859,0.3627932071685791,34.060001373291016
15,15,"[8, 7, 1, 1, 3, 6, 4, 3, 1, 2, 2, 8, 7, 4, 1, 9, 6, 3, 7, 2]",0.32187747955322266,43.68000030517578,0.3297931909561157,42.476001381874084
16,16,"[8, 9, 8, 9, 6, 6, 0, 7, 2, 9, 0, 9, 3, 2, 2, 7, 7, 2, 4, 4]",0.29017043113708496,51.03999972343445,0.2993741989135742,49.65599775314331
17,17,"[7, 9, 2, 8, 3, 9, 4, 9, 3, 7, 6, 2, 6, 7, 1, 4, 4, 4, 0, 1]",0.2936022043228149,61.5399956703186,0.3027371406555176,59.41999554634094
18,18,"[6, 4, 8, 0, 0, 4, 1, 7, 9, 0, 8, 2, 4, 4, 1, 1, 2, 9, 6, 9]",0.33496575355529784,45.85999846458435,0.34186089038848877,44.48399841785431
19,19,"[9, 9, 3, 8, 0, 3, 6, 2, 9, 7, 9, 9, 0, 0, 6, 8, 2, 6, 1, 0]",0.3060722827911377,59.94000434875488,0.3145027160644531,57.94399976730347
20,20,"[0, 2, 7, 6, 7, 8, 0, 0, 4, 0, 7, 6, 2, 9, 4, 1, 0, 8, 8, 2]",0.34812610149383544,44.279998540878296,0.35435569286346436,43.108001351356506
21,21,"[9, 9, 3, 9, 7, 8, 1, 0, 8, 1, 1, 7, 4, 3, 8, 2, 4, 6, 3, 6]",0.3155835628509521,53.1000018119812,0.32398357391357424,51.3480007648468
22,22,"[8, 2, 4, 2, 2, 4, 0, 4, 7, 7, 1, 9, 4, 8, 8, 2, 6, 3, 1, 3]",0.32227554321289065,51.37999653816223,0.3301363468170166,49.643996357917786
23,23,"[0, 2, 0, 3, 9, 3, 8, 9, 1, 3, 2, 0, 6, 1, 8, 4, 0, 6, 6, 3]",0.3167226314544678,55.640000104904175,0.324655818939209,53.65599989891052
24,24,"[6, 1, 4, 0, 8, 0, 6, 3, 0, 3, 0, 3, 1, 3, 9, 1, 8, 6, 2, 4]",0.30170698165893556,58.64000916481018,0.3107905387878418,56.49200081825256
25,25,"[2, 1, 2, 8, 6, 2, 2, 8, 4, 9, 3, 4, 2, 9, 7, 9, 2, 0, 8, 9]",0.2905694007873535,54.94000315666199,0.30031182765960696,52.959996461868286
26,26,"[0, 3, 4, 0, 8, 2, 2, 3, 7, 8, 9, 2, 6, 7, 3, 8, 4, 6, 0, 8]",0.2691315174102783,65.94000458717346,0.2797586917877197,63.37999701499939
27,27,"[0, 1, 2, 9, 9, 4, 9, 1, 3, 3, 2, 6, 6, 7, 8, 6, 9, 6, 1, 8]",0.3546018600463867,46.619996428489685,0.36104378700256345,45.41200399398804
28,28,"[6, 6, 4, 7, 0, 1, 8, 0, 8, 6, 2, 1, 1, 2, 6, 3, 4, 2, 8, 2]",0.3109910488128662,56.64001107215881,0.31959521770477295,54.64800000190735
29,29,"[0, 7, 9, 1, 4, 8, 8, 4, 4, 1, 4, 0, 9, 7, 1, 7, 4, 2, 0, 7]",0.3502246141433716,40.35999774932861,0.35616848468780515,39.46399986743927
30,30,"[7, 4, 3, 0, 2, 2, 2, 8, 7, 4, 0, 7, 4, 0, 3, 0, 0, 7, 8, 7]",0.32544655799865724,54.58000302314758,0.333560585975647,52.636003494262695
31,31,"[2, 1, 7, 7, 9, 0, 0, 8, 6, 6, 3, 6, 4, 3, 3, 0, 2, 3, 1, 2]",0.33334999084472655,53.800004720687866,0.34012432098388673,51.90799832344055
32,32,"[8, 9, 4, 0, 8, 1, 4, 7, 6, 6, 3, 6, 4, 3, 1, 1, 7, 8, 7, 2]",0.31407556533813474,54.67999577522278,0.32162723541259763,52.75200009346008
33,33,"[4, 1, 0, 3, 4, 0, 7, 1, 4, 8, 2, 2, 3, 1, 1, 4, 3, 2, 4, 8]",0.3421062469482422,58.379995822906494,0.3489870309829712,56.436002254486084
34,34,"[3, 6, 0, 9, 8, 8, 6, 7, 3, 0, 4, 8, 7, 1, 8, 4, 6, 7, 2, 4]",0.36333613395690917,49.44000244140625,0.36958837509155273,47.995999455451965
35,35,"[9, 3, 2, 0, 9, 7, 9, 4, 7, 2, 7, 8, 8, 6, 4, 9, 2, 3, 6, 8]",0.3587507247924805,44.05999779701233,0.36495916843414306,42.76399910449982
36,36,"[4, 1, 0, 3, 2, 6, 9, 1, 9, 8, 1, 2, 6, 3, 0, 0, 6, 7, 7, 2]",0.3229029417037964,58.740001916885376,0.330399751663208,56.56000375747681
