,Epoch,Mixup Layers,Train Loss,Train Accuracy,Validation Loss,Validation Accuracy
0,0,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",0.4655543327331543,10.080000013113022,0.46558175086975095,10.0600004196167
1,1,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",0.4776284217834473,11.94000095129013,0.47796406745910647,12.071999907493591
2,2,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",0.3998018980026245,43.059998750686646,0.40385727882385253,41.77200198173523
3,3,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",0.39263813495635985,35.19999980926514,0.3961182594299316,34.2199981212616
4,4,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",0.3733861207962036,47.34000563621521,0.37811827659606934,45.820000767707825
5,5,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",0.32043464183807374,51.1400043964386,0.32774720191955564,49.323999881744385
6,6,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",0.35453650951385496,51.22000575065613,0.3605313301086426,49.49600100517273
7,7,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",0.3641986846923828,42.75999963283539,0.3695159196853638,41.49999916553497
8,8,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",0.3466750383377075,55.14000058174133,0.3524681806564331,53.387999534606934
9,9,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",0.3361138105392456,50.360000133514404,0.342086124420166,48.72799813747406
10,10,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",0.3325259447097778,58.000004291534424,0.33844699859619143,56.304001808166504
11,11,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",0.33860480785369873,52.44000554084778,0.34453961849212644,51.100003719329834
12,12,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",0.3626580715179443,47.17999994754791,0.3673712968826294,46.44399881362915
13,13,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",0.34313302040100097,65.50000309944153,0.3486646175384521,63.5159969329834
14,14,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",0.3540327787399292,51.05999708175659,0.3593924045562744,49.65599775314331
15,15,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",0.3247966289520264,52.50000357627869,0.33222849369049073,50.68399906158447
16,16,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",0.31729540824890134,53.74000668525696,0.32467696666717527,51.864004135131836
17,17,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",0.3557241439819336,41.5399968624115,0.36102468967437745,40.75599908828735
18,18,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",0.3481219053268433,44.31999623775482,0.3539268493652344,43.1439995765686
19,19,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",0.3340165615081787,55.62000274658203,0.34055938720703127,53.98799777030945
20,20,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",0.37353813648223877,53.780001401901245,0.37800610065460205,52.43200063705444
21,21,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",0.34520263671875,67.11999773979187,0.35131311416625977,64.85199928283691
22,22,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",0.3629280090332031,54.680001735687256,0.36786618232727053,53.21199893951416
23,23,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",0.32981343269348146,62.940001487731934,0.33623557090759276,61.08400225639343
24,24,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",0.32398166656494143,55.1800012588501,0.3307211399078369,53.69200110435486
25,25,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",0.35604376792907716,46.01999819278717,0.3612170934677124,44.57600116729736
26,26,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",0.3527782440185547,61.54000759124756,0.35844738483428956,59.23600196838379
27,27,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",0.35662753582000734,52.27999687194824,0.36193051338195803,50.55599808692932
28,28,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",0.3442543506622314,60.659992694854736,0.3498660087585449,58.84000062942505
29,29,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",0.34332852363586425,56.34000301361084,0.34948904514312745,54.492002725601196
30,30,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",0.3067786455154419,56.779998540878296,0.3146857976913452,55.2560031414032
31,31,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",0.3393561840057373,58.36000442504883,0.34490575790405276,56.77599906921387
32,32,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",0.360090446472168,52.84000039100647,0.3653470754623413,51.23199820518494
33,33,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",0.3334354877471924,53.2800018787384,0.3399036884307861,51.56000256538391
